StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/15 17:12:02.154872,0.000325,udp,147.32.84.25,59794,  <->,147.32.80.9,53,CON,0,0,2,290,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.154885,0.000367,udp,147.32.84.25,59794,  <->,147.32.80.9,53,CON,0,0,2,226,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.155908,0.430481,tcp,147.32.84.25,33478,   ->,216.34.181.60,80,FSPA_FSPA,0,0,10,3061,1523,flow=Background-TCP-Established
2011/08/15 17:12:02.205070,0.062593,udp,147.32.84.229,13363,  <->,149.13.32.179,33033,CON,0,0,2,138,78,flow=Background-UDP-Established
2011/08/15 17:12:02.259447,0.000288,udp,147.32.84.138,34207,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.259875,0.000249,udp,147.32.84.138,41479,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.267929,0.000211,udp,147.32.84.138,59640,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.268015,0.000269,udp,147.32.84.138,35546,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.268633,5.229791,tcp,67.195.115.151,33193,   ->,147.32.84.36,80,FSPA_FSPA,0,0,901,886804,22538,flow=Background-TCP-Established
2011/08/15 17:12:02.275809,0.000222,udp,147.32.84.138,39381,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.275817,0.000222,udp,147.32.84.138,37545,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.280831,0.000175,udp,147.32.84.138,36981,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.280841,0.000232,udp,147.32.84.138,33632,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.285870,0.000255,udp,147.32.84.138,39525,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.285877,0.000406,udp,147.32.84.138,41015,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.290894,0.000387,udp,147.32.84.138,57437,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.290902,0.000386,udp,147.32.84.138,58852,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.296098,0.000200,udp,147.32.84.138,52081,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.296112,0.000202,udp,147.32.84.138,36702,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:02.299099,29.094261,tcp,147.32.86.168,57746,   ->,108.60.195.198,80,FSPA_FSPA,0,0,68,46252,3478,flow=Background-TCP-Established
2011/08/15 17:12:02.375344,0.216032,tcp,147.32.84.59,54414,   ->,76.13.114.90,80,SRPA_FSPA,0,0,8,1571,695,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.388010,0.777855,udp,82.205.201.131,47327,  <->,147.32.84.229,13363,CON,0,0,4,825,689,flow=Background-UDP-Established
2011/08/15 17:12:02.460883,2.953787,tcp,147.32.84.25,33479,   ->,216.34.181.60,80,FSPA_FSPA,0,0,44,29496,2643,flow=Background-TCP-Established
2011/08/15 17:12:02.520583,0.000443,udp,92.54.218.18,25895,  <->,147.32.84.229,13363,CON,0,0,2,142,81,flow=Background-UDP-Established
2011/08/15 17:12:02.527967,80.157196,udp,201.75.244.136,36415,  <->,147.32.84.229,13363,CON,0,0,6,3170,134,flow=Background-UDP-Established
2011/08/15 17:12:02.534074,0.147668,udp,147.32.86.165,12114,  <->,107.5.25.212,40257,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 17:12:02.578631,0.332350,tcp,147.32.84.59,50426,   ->,76.13.114.90,80,FSPA_FSPA,0,0,9,1541,699,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.609012,1.008974,tcp,147.32.84.165,2207,   ->,46.4.36.120,443,S_RA,0,0,6,366,186,flow=From-Botnet-V46-TCP-Attempt
2011/08/15 17:12:02.645491,0.000421,udp,80.132.197.148,62124,  <->,147.32.84.229,443,CON,0,0,2,128,60,flow=Background-UDP-Established
2011/08/15 17:12:02.652681,0.163495,udp,147.32.84.59,10145,  <->,96.35.125.200,57671,CON,0,0,2,135,75,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.652914,0.027962,udp,147.32.84.59,10145,  <->,78.157.110.239,40004,CON,0,0,2,133,73,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.671970,9.131091,udp,80.132.76.238,43546,  <->,147.32.84.229,13363,CON,0,0,6,1558,659,flow=Background-UDP-Established
2011/08/15 17:12:02.705365,0.055396,udp,147.32.84.229,13363,  <->,82.7.48.201,32319,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 17:12:02.705378,0.064923,udp,147.32.84.229,13363,  <->,109.104.171.207,11910,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/15 17:12:02.780547,2.279523,tcp,66.249.66.165,63585,   ->,147.32.87.27,443,FSRPA_FSPA,0,0,23,7940,1592,flow=Background-TCP-Established
2011/08/15 17:12:02.804627,26.060993,tcp,147.32.84.59,54789,   ->,74.125.232.207,80,SPA_SPA,0,0,114,115026,7489,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.804691,26.073463,tcp,147.32.84.59,54788,   ->,74.125.232.207,80,SPA_SPA,0,0,135,127485,9947,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.808794,26.074278,tcp,147.32.84.59,54792,   ->,74.125.232.207,80,SPA_SPA,0,0,101,95525,7442,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.809654,26.026409,tcp,147.32.84.59,54793,   ->,74.125.232.207,80,SPA_SPA,0,0,106,100026,7563,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.928583,0.442740,udp,147.32.84.59,38035,  <->,118.167.170.172,21307,CON,0,0,2,549,74,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:02.987097,16.862898,tcp,151.64.194.179,50591,   ->,147.32.86.44,10966,FSPA_FSPA,0,0,17,1522,790,flow=Background-TCP-Established
2011/08/15 17:12:03.033531,0.000731,udp,121.7.62.246,38702,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 17:12:03.053375,0.000295,udp,147.32.85.25,52703,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.053389,78.029457,tcp,147.32.84.118,63162,   ->,74.125.232.206,80,SPA_SPA,0,0,18,11863,1212,flow=Background-google-analytics15
2011/08/15 17:12:03.053796,0.000358,udp,147.32.85.25,46082,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.070052,0.000217,udp,147.32.85.25,43738,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.070441,0.000194,udp,147.32.85.25,53036,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.083122,0.358664,tcp,147.32.84.59,59304,   ->,204.9.163.158,80,FSPA_FSPA,0,0,10,946,365,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:03.084683,0.026778,udp,147.32.84.59,59679,  <->,147.32.80.9,53,CON,0,0,2,304,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.087694,0.000345,udp,147.32.84.138,58462,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.088250,0.000124,udp,147.32.84.138,54088,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.095392,0.000105,udp,147.32.84.138,60253,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.095785,0.000207,udp,147.32.84.138,58797,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.102623,0.000245,udp,147.32.84.138,47328,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.102734,0.000252,udp,147.32.84.138,58110,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.108750,0.000195,udp,147.32.84.138,52969,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.108756,0.000203,udp,147.32.84.138,53121,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.113717,0.000322,udp,147.32.84.138,48576,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.113724,0.000455,udp,147.32.84.138,57477,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.118759,0.000226,udp,147.32.84.138,39185,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.118766,0.000271,udp,147.32.84.138,36309,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.255424,0.000545,udp,89.138.116.165,50090,  <->,147.32.84.229,13363,CON,0,0,2,241,179,flow=Background-UDP-Established
2011/08/15 17:12:03.359833,0.000492,udp,88.80.97.120,1492,  <->,147.32.84.229,13363,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/15 17:12:03.676035,0.000668,udp,84.3.92.10,33042,  <->,147.32.84.229,13363,CON,0,0,2,260,198,flow=Background-UDP-Established
2011/08/15 17:12:03.779354,2.296590,tcp,66.249.66.10,53370,   ->,147.32.87.36,80,FSPA_FSPA,0,0,10,1195,735,flow=To-Background-CVUT-WebServer
2011/08/15 17:12:03.820647,0.000302,udp,87.198.20.78,33754,  <->,147.32.84.229,13363,CON,0,0,2,165,105,flow=Background-UDP-Established
2011/08/15 17:12:03.835996,0.000387,udp,147.32.86.20,54869,  <->,147.32.80.9,53,CON,0,0,2,314,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:03.836670,0.118664,tcp,147.32.86.20,1252,   ->,87.98.230.229,80,FSPA_FSPA,0,0,30,21589,793,flow=Background-TCP-Established
2011/08/15 17:12:03.857214,0.001609,udp,98.169.207.244,40836,  <->,147.32.84.229,13363,CON,0,0,2,535,475,flow=Background-UDP-Established
2011/08/15 17:12:03.888745,1.659454,tcp,147.32.86.102,1167,   ->,74.125.232.213,443,SPA_SPA,0,0,11,3164,2317,flow=Background-google-webmail
2011/08/15 17:12:03.891196,6.023149,udp,147.32.84.229,13363,   ->,95.135.34.246,33031,INT,0,,3,225,225,flow=Background-UDP-Attempt
2011/08/15 17:12:03.974994,0.163849,tcp,147.32.86.102,1169,   ->,74.125.232.213,443,SPA_SPA,0,0,12,3848,2422,flow=Background-google-webmail
2011/08/15 17:12:03.976862,1.285574,tcp,147.32.86.102,1171,   ->,74.125.232.213,443,SPA_SPA,0,0,12,5149,2390,flow=Background-google-webmail
2011/08/15 17:12:03.978311,0.161575,tcp,147.32.86.102,1173,   ->,74.125.232.213,443,SPA_SPA,0,0,11,3402,2520,flow=Background-google-webmail
2011/08/15 17:12:04.055026,20.308104,tcp,81.134.142.82,65336,   ->,147.32.87.36,80,SPA_FSPA,0,0,151,108875,9081,flow=To-Background-CVUT-WebServer
2011/08/15 17:12:04.055980,0.000471,udp,147.32.84.170,33957,  <->,147.32.80.9,53,CON,0,0,2,400,74,flow=From-Normal-V46-Stribrek
2011/08/15 17:12:04.056937,0.000356,udp,147.32.84.170,46487,  <->,147.32.80.9,53,CON,0,0,2,400,74,flow=From-Normal-V46-Stribrek
2011/08/15 17:12:04.057983,0.017615,tcp,147.32.84.170,40202,   ->,209.85.148.103,80,FSA_FSA,0,0,6,412,272,flow=From-Normal-V46-Stribrek
2011/08/15 17:12:04.077129,0.364903,udp,147.32.84.229,13363,  <->,200.50.250.88,47580,CON,0,0,4,3033,60,flow=Background-UDP-Established
2011/08/15 17:12:04.107248,81.993896,udp,2.40.33.116,11692,  <->,147.32.84.229,13363,CON,0,0,24,1536,720,flow=Background-UDP-Established
2011/08/15 17:12:04.119136,50.365021,udp,147.32.84.229,13363,  <->,62.165.249.111,5626,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/15 17:12:04.148781,2.178045,tcp,147.32.84.59,59305,   ->,192.188.242.21,43093,FSPA_FSPA,0,0,28,2739,1371,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:04.182388,0.000714,udp,213.146.167.160,19073,  <->,147.32.84.229,13363,CON,0,0,2,552,77,flow=Background-UDP-Established
2011/08/15 17:12:04.197121,0.000344,udp,147.32.87.36,54592,  <->,147.32.80.9,53,CON,0,0,2,229,86,flow=From-Normal-V46-CVUT-WebServer
2011/08/15 17:12:04.203993,0.000202,udp,147.32.87.36,43956,  <->,147.32.80.9,53,CON,0,0,2,229,86,flow=From-Normal-V46-CVUT-WebServer
2011/08/15 17:12:04.323824,8.952090,tcp,58.49.147.143,58632,   ->,147.32.85.100,3126,S_,0,,3,198,198,flow=Background-TCP-Attempt
2011/08/15 17:12:04.333734,0.000652,udp,151.70.64.106,20623,  <->,147.32.84.229,13363,CON,0,0,2,129,69,flow=Background-UDP-Established
2011/08/15 17:12:04.355816,0.001707,udp,24.253.121.48,61710,  <->,147.32.84.229,13363,CON,0,0,2,532,472,flow=Background-UDP-Established
2011/08/15 17:12:04.452805,0.000256,udp,147.32.84.138,58788,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.452945,0.000214,udp,147.32.84.138,45420,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.461109,0.000283,udp,147.32.84.138,55173,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.461406,0.000180,udp,147.32.84.138,42129,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.467388,0.000197,udp,147.32.84.138,52048,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.467409,0.000189,udp,147.32.84.138,56195,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.471870,0.000161,udp,147.32.84.138,55385,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.471877,0.000160,udp,147.32.84.138,53227,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.472314,10.799926,udp,83.27.252.181,12775,  <->,147.32.84.229,13363,CON,0,0,6,942,600,flow=Background-UDP-Established
2011/08/15 17:12:04.476631,0.000266,udp,147.32.84.138,44947,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.476692,0.000268,udp,147.32.84.138,42827,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.481342,0.000166,udp,147.32.84.138,48155,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.481363,0.000159,udp,147.32.84.138,35629,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.538740,0.000438,udp,99.189.226.253,28422,  <->,147.32.84.229,443,CON,0,0,2,128,60,flow=Background-UDP-Established
2011/08/15 17:12:04.575667,0.098826,tcp,147.32.86.168,38954,   ->,74.125.232.220,443,SPA_SPA,0,0,10,2034,1265,flow=Background-TCP-Established
2011/08/15 17:12:04.606817,0.386015,tcp,147.32.84.59,50428,   ->,76.13.114.90,80,FSPA_FSPA,0,0,9,1541,699,flow=Background-Established-cmpgw-CVUT
2011/08/15 17:12:04.606907,0.000320,udp,147.32.85.89,36102,  <->,147.32.80.9,53,CON,0,0,2,204,77,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.611806,1.009413,tcp,147.32.84.165,2208,   ->,46.4.36.120,443,S_RA,0,0,6,366,186,flow=From-Botnet-V46-TCP-Attempt
2011/08/15 17:12:04.612322,11.637147,tcp,66.194.55.249,43638,   ->,147.32.84.2,80,FSPA_FSPA,0,0,12,2036,841,flow=Background-TCP-Established
2011/08/15 17:12:04.634230,0.000680,udp,120.75.4.207,40726,  <->,147.32.84.229,13363,CON,0,0,2,633,73,flow=Background-UDP-Established
2011/08/15 17:12:04.647254,0.000318,udp,147.32.86.20,52121,  <->,147.32.80.9,53,CON,0,0,2,261,84,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.647850,0.205635,tcp,147.32.86.20,1253,   ->,188.138.84.239,80,FSPA_FSPA,0,0,37,28113,1029,flow=Background-TCP-Established
2011/08/15 17:12:04.680372,21.344374,udp,188.122.138.166,18629,  <->,147.32.84.229,13363,CON,0,0,6,396,216,flow=Background-UDP-Established
2011/08/15 17:12:04.686654,0.410926,udp,109.128.9.66,55897,  <->,147.32.84.229,13363,CON,0,0,2,263,178,flow=Background-UDP-Established
2011/08/15 17:12:04.725588,0.000577,udp,90.41.117.87,37182,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 17:12:04.765686,0.000509,udp,124.121.96.190,11662,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 17:12:04.854366,0.000674,udp,88.249.174.128,47770,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 17:12:04.857001,0.000218,udp,117.196.154.64,25889,  <->,147.32.84.229,13363,CON,0,0,2,137,77,flow=Background-UDP-Established
2011/08/15 17:12:04.858155,22.825315,tcp,101.11.1.5,33426,   ->,147.32.84.229,13363,SR_SA,0,0,11,750,462,flow=Background-TCP-Established
2011/08/15 17:12:04.893753,0.194115,udp,147.32.84.229,13363,  <->,74.196.88.48,27606,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 17:12:04.893849,0.056721,udp,147.32.84.229,13363,  <->,79.118.65.192,10271,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/15 17:12:04.920272,78.786674,tcp,147.32.86.168,40698,   ->,74.125.232.218,80,SPA_SPA,0,0,167,146841,23212,flow=Background-TCP-Established
2011/08/15 17:12:04.978214,78.592491,tcp,147.32.86.168,40699,   ->,74.125.232.218,80,SPA_SPA,0,0,23,12984,4309,flow=Background-TCP-Established
2011/08/15 17:12:04.985368,33.058674,tcp,88.86.102.51,46083,   ->,147.32.84.130,5269,SPA_SPA,0,0,33,9548,6564,flow=Background-TCP-Established
2011/08/15 17:12:04.992275,18.399124,tcp,81.134.142.82,65337,   ->,147.32.87.36,80,SPA_FSPA,0,0,118,84531,7257,flow=To-Background-CVUT-WebServer
2011/08/15 17:12:04.993170,0.002030,udp,147.32.84.130,35259,  <->,147.32.80.9,53,CON,0,0,2,305,87,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.994526,19.225035,tcp,81.134.142.82,65338,   ->,147.32.87.36,80,SPA_FSPA,0,0,131,91484,8132,flow=To-Background-CVUT-WebServer
2011/08/15 17:12:04.995961,0.000377,udp,147.32.84.130,35259,  <->,147.32.80.9,53,CON,0,0,2,248,77,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:04.996924,51.775997,tcp,147.32.84.130,37910,   ->,88.86.102.50,5269,SPA_SPA,0,0,33,9066,3891,flow=Background-TCP-Established
2011/08/15 17:12:05.006320,1.135814,tcp,109.205.249.89,10176,   ->,147.32.84.189,51413,S_RA,0,0,6,374,194,flow=Background-TCP-Attempt
2011/08/15 17:12:05.022655,78.636345,tcp,147.32.86.168,40700,   ->,74.125.232.218,80,SPA_SPA,0,0,17,9140,4057,flow=Background-TCP-Established
2011/08/15 17:12:05.046682,0.021099,udp,147.32.84.25,42879,  <->,147.32.80.9,53,CON,0,0,2,494,70,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.046687,0.002213,udp,147.32.84.25,42879,  <->,147.32.80.9,53,CON,0,0,2,266,70,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.050980,0.000386,udp,147.32.84.25,60391,  <->,147.32.80.9,53,CON,0,0,2,346,80,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.050987,0.000383,udp,147.32.84.25,60391,  <->,147.32.80.9,53,CON,0,0,2,244,80,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.051853,0.101051,tcp,147.32.84.25,37799,   ->,209.85.149.95,80,SPA_SPA,0,0,13,1818,883,flow=Background-ajax.google
2011/08/15 17:12:05.057905,0.013038,tcp,147.32.84.215,35033,   ->,86.49.87.107,6889,S_RA,0,0,2,134,74,flow=Background-TCP-Attempt
2011/08/15 17:12:05.068407,1.328526,tcp,147.32.84.25,58206,   ->,2.21.99.172,80,SPA_SPA,0,0,115,110367,4370,flow=Background-TCP-Established
2011/08/15 17:12:05.068469,5.977280,tcp,147.32.84.25,58207,   ->,2.21.99.172,80,SPA_SPA,0,0,93,79766,4308,flow=Background-TCP-Established
2011/08/15 17:12:05.068522,4.208418,tcp,147.32.84.25,58208,   ->,2.21.99.172,80,SPA_SPA,0,0,42,26503,3193,flow=Background-TCP-Established
2011/08/15 17:12:05.099470,0.000258,udp,147.32.84.130,35259,  <->,147.32.80.9,53,CON,0,0,2,248,77,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.100432,51.672508,tcp,147.32.84.130,45005,   ->,88.86.102.50,5269,SPA_SPA,0,0,36,9130,3735,flow=Background-TCP-Established
2011/08/15 17:12:05.133096,0.240155,tcp,88.86.102.51,57459,   ->,147.32.84.130,5269,SPA_SPA,0,0,32,8415,5344,flow=Background-TCP-Established
2011/08/15 17:12:05.141450,39.258015,udp,78.141.181.221,34002,  <->,147.32.84.229,13363,CON,0,0,4,579,418,flow=Background-UDP-Established
2011/08/15 17:12:05.149973,0.511931,udp,147.32.87.48,1077,   ->,147.32.87.99,161,INT,0,,24,3144,3144,flow=Background-UDP-Attempt
2011/08/15 17:12:05.202350,22.726929,tcp,101.11.1.5,54144,   ->,147.32.84.229,443,SR_SA,0,0,11,750,462,flow=Background-TCP-Established
2011/08/15 17:12:05.224930,0.153458,tcp,88.86.102.53,53237,   ->,147.32.84.130,5269,SPA_SPA,0,0,27,7812,5076,flow=Background-TCP-Established
2011/08/15 17:12:05.253484,0.000184,udp,147.32.86.168,54378,  <->,147.32.80.9,53,CON,0,0,2,208,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.254081,0.000208,udp,147.32.86.168,37801,  <->,147.32.80.9,53,CON,0,0,2,222,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.254497,0.000225,udp,147.32.86.168,36502,  <->,147.32.80.9,53,CON,0,0,2,223,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.261838,0.000304,udp,147.32.84.130,35259,  <->,147.32.80.9,53,CON,0,0,2,248,77,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.262423,50.146412,tcp,147.32.84.130,57265,   ->,88.86.102.50,5269,SPA_SPA,0,0,29,8206,3213,flow=Background-TCP-Established
2011/08/15 17:12:05.272865,0.000496,udp,98.156.98.29,51520,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 17:12:05.279882,0.000469,udp,147.32.84.25,41396,  <->,147.32.80.9,53,CON,0,0,2,604,84,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.279889,0.000471,udp,147.32.84.25,41396,  <->,147.32.80.9,53,CON,0,0,2,262,84,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.306724,69.797897,tcp,147.32.84.25,52665,   ->,74.125.232.197,80,SPA_SPA,0,0,31,13165,9657,flow=Background-google-analytics6
2011/08/15 17:12:05.309526,0.000282,udp,147.32.84.25,53061,  <->,147.32.80.9,53,CON,0,0,2,364,88,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.309540,0.000284,udp,147.32.84.25,53061,  <->,147.32.80.9,53,CON,0,0,2,262,88,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 17:12:05.327002,0.000982,udp,94.247.120.12,26232,  <->,147.32.84.229,13363,CON,0,0,2,566,75,flow=Background-UDP-Established
2011/08/15 17:12:05.340677,0.030440,tcp,147.32.84.25,58210,   ->,2.21.99.172,80,SPA_SPA,0,0,37,24743,1754,flow=Background-TCP-Established
2011/08/15 17:12:05.452611,0.571429,tcp,67.195.112.175,58252,   ->,147.32.87.38,80,FSPA_FSPA,0,0,17,8933,1005,flow=Background-TCP-Established
2011/08/15 17:12:05.490407,0.000488,udp,46.176.80.158,6310,  <->,147.32.84.229,13363,CON,0,0,2,244,182,flow=Background-UDP-Established
2011/08/15 17:12:05.493277,0.001928,udp,84.63.20.115,14055,  <->,147.32.84.229,13363,CON,0,0,2,526,466,flow=Background-UDP-Established
2011/08/15 17:12:05.494006,0.003767,udp,67.197.118.225,14653,  <->,147.32.84.229,13363,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/15 17:12:05.572661,13.695385,tcp,147.32.84.118,63163,   ->,74.125.232.207,80,FSA_FSA,0,0,6,372,246,flow=Background-google-analytics16
2011/08/15 17:12:05.572803,14.045491,tcp,147.32.84.118,63164,   ->,74.125.237.31,80,FSA_FSA,0,0,6,372,246,flow=Background-TCP-Established
2011/08/15 17:12:05.577612,0.000658,udp,94.73.240.161,42259,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 17:12:05.618848,0.443652,tcp,147.32.86.186,7485,   ->,74.125.232.213,443,SPA_SPA,0,0,12,3258,2450,flow=Background-google-webmail
2011/08/15 17:12:05.630726,0.000448,udp,89.155.13.79,16948,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
